id,title,link,image_link,availability,price,mpn,description,condition
320530,Тофу в нори,https://taplink.cc/vegandelivery/o/4e412/,https://s.taplink.cc/p/9/8/f/e/1663630.jpg?0,in stock,350.00 RUB,PROFILE845465,"Обжаренные в кляре палочки тофу, завернутые в
водоросли нори. Подаются на листе салата с томатами черри, бальзамическим и терияки соусами",new
320528,Соба с овощами,https://taplink.cc/vegandelivery/o/4e410/,https://s.taplink.cc/p/7/e/7/e/1749326.jpg?0,in stock,280.00 RUB,PROFILE845465,"Гречневая лапша с соусом терияки, обжаренная с баклажанами, тофу, болгарским перцем, томатом, чесноком, красным луком и специями. Посыпается кунжутом",new
320522,Рис с овощами,https://taplink.cc/vegandelivery/o/4e40a/,https://s.taplink.cc/p/3/e/6/f/1749332.jpg?0,in stock,280.00 RUB,PROFILE845465,"Рис с соевым соусом, обжаренный с баклажанами, тофу,
болгарским перцем, томатом, чесноком, красным луком и специями. Посыпается кунжутом",new
320466,Спагетти "Болоньезе",https://taplink.cc/vegandelivery/o/4e3d2/,https://s.taplink.cc/p/1/1/0/6/1663426.jpg?0,in stock,350.00 RUB,PROFILE845465,"Спагетти с фаршем из соевого гуляша, томатами, томатным соусом и зеленью. Украшается руколой",new
320464,Сейтан стейк с салатом,https://taplink.cc/vegandelivery/o/4e3d0/,https://s.taplink.cc/p/d/8/5/8/1749392.jpg?0,in stock,400.00 RUB,PROFILE845465,"Стейк из сейтана с острым томатным соусом и салатом: лист салата, томаты черри, свежие огурцы, рукола, оливковое масло, специи",new
320462,Сейтан стейк с овощами гриль,https://taplink.cc/vegandelivery/o/4e3ce/,https://s.taplink.cc/p/c/9/1/2/1663418.jpg?0,in stock,400.00 RUB,PROFILE845465,"Стейк из сейтана с острым томатным соусом и овощами: поджаренные на гриле кабачки, баклажаны, болгарский перец, томаты черри и шампиньоны",new
320458,Суп луковый,https://taplink.cc/vegandelivery/o/4e3ca/,https://s.taplink.cc/p/7/7/e/b/1663414.jpg?0,in stock,250.00 RUB,PROFILE845465,"Бархатный крем-суп из лука, картофеля и веганского сыра.
Подается со свежим зеленым луком и сухариками",new
320454,Суп томатный,https://taplink.cc/vegandelivery/o/4e3c6/,https://s.taplink.cc/p/1/9/5/f/1663406.jpg?0,in stock,250.00 RUB,PROFILE845465,"Суп-пюре из свежих томатов, болгарского перца, специй и
зелени с добавлением свежевыжатого апельсинового
сока",new
320450,Салат "Кранч",https://taplink.cc/vegandelivery/o/4e3c2/,https://s.taplink.cc/p/d/a/8/4/1663402.jpg?0,in stock,270.00 RUB,PROFILE845465,"Салат из томатов черри, огурцов, болгарского перца, салата айсберг и кунжута. Заправляется кунжутным маслом, свежевыжатым апельсиновым соком и бальзамическим соусом",new
320448,Салат "Греческий",https://taplink.cc/vegandelivery/o/4e3c0/,https://s.taplink.cc/p/f/0/9/6/1663400.jpg?0,in stock,300.00 RUB,PROFILE845465,"Фета «VolkoMolko», томаты, огурцы, болгарский перец, красный лук, маслины и заправка из масла со специями",new
320446,Салат "Цезарь",https://taplink.cc/vegandelivery/o/4e3be/,https://s.taplink.cc/p/4/e/c/d/1663396.jpg?0,in stock,300.00 RUB,PROFILE845465,"""Запеченные вешенки, салат «айсберг», томаты черри, сыр «VolkoMolko», соус*, сухарики""

*фирменный соус: соевый майонез, зелень, чеснок, специи ",new
320444,Ролл "Голодный Леха" в ассортименте,https://taplink.cc/vegandelivery/o/4e3bc/,https://s.taplink.cc/p/d/b/b/d/1749298.jpg?0,in stock,350.00 RUB,PROFILE845465,"Лаваш пшеничный, одна из 4х видов основ, соус*, картофель “Айдахо”, красный лук, маринованные огурцы, укроп, пекинская капуста, томаты, свежие огурцы, перец болгарский

*фирменный соус: соевый майонез, зелень, чеснок, специи ",new
320424,Ролл в ассортименте,https://taplink.cc/vegandelivery/o/4e3a8/,https://s.taplink.cc/p/e/8/e/1/1663308.jpg?0,in stock,250.00 RUB,PROFILE845465,"Лаваш пшеничный, одна из 4х видов основ, соус*, пекинская капуста, томаты, свежие огурцы, перец болгарский

*фирменный соус: соевый майонез, зелень, чеснок, специи ",new
320414,Мини-бургер Айдахо,https://taplink.cc/vegandelivery/o/4e39e/,https://s.taplink.cc/p/f/0/4/3/1663292.jpg?0,in stock,300.00 RUB,PROFILE845465,"Булочка пшеничная, одна из 4х видов основ, соус*, листья салата, томат, сладкая горчица, кетчуп, красный лук,  маринованные огурцы, рукола, картофель айдахо

*фирменный соус: соевый майонез, зелень, чеснок, специи ",new
320404,Бургер "Double trouble" в ассортименте,https://taplink.cc/vegandelivery/o/4e394/,https://s.taplink.cc/p/5/4/c/d/1663252.jpg?0,in stock,370.00 RUB,PROFILE845465,"Булочка пшеничная черная, одна из 4х видов основ, соус*, листья салата, томат, сладкая горчица, кетчуп, красный лук, маринованные огурцы, руккола

*фирменный соус: соевый майонез, зелень, чеснок, специи ",new
320386,Бургер на Черной булочке,https://taplink.cc/vegandelivery/o/4e382/,https://s.taplink.cc/p/9/8/1/8/1663194.jpg?0,in stock,250.00 RUB,PROFILE845465,"Булочка пшеничная черная, одна из 4 видов основ, соус*, свежие огурцы, томат, листья салата, красный лук, руккола.

*фирменный соус: соевый майонез, зелень, чеснок, специи ",new
317084,Пицца с хурмой,https://taplink.cc/vegandelivery/o/4d69c/,https://s.taplink.cc/p/1/2/1/c/1646038.jpg?0,in stock,999.00 RUB,PROFILE845465,"Яркая оранжевая и сладенькая пицца в форме сердца с хурмой, сделанная для самых любимых.

30-35 см.

Состав: ферментированное тесто, томатный соус, смесь 4-х веганских сыров, спелая хурма, кунжут.",new
317058,Чиа-пуддинг с шоколадным муссом,https://taplink.cc/vegandelivery/o/4d682/,https://s.taplink.cc/p/6/6/1/e/1645902.jpg?0,in stock,390.00 RUB,PROFILE845465,"Густой пудинг на кокосовом молоке из суперполезных семян чиа с насыщенным шоколадным топпингом. 

Состав: кокосовое молоко, шоколадный мусс, чиа, сироп топинамбура. 

Chia pudding with chocolate mousse 

(coconut milk, chocolate mousse, chia seeds, Jerusalem artichoke syrup) ",new
317056,Счастливая печень,https://taplink.cc/vegandelivery/o/4d680/,https://s.taplink.cc/p/4/5/0/a/1645894.jpg?0,in stock,270.00 RUB,PROFILE845465,"Насколько полезный, настолько же вкусный бургундский коктейль на основе свекольного сока, сладкой клубники, соков лимона и имбиря. 

Состав: свекольный сок, клубника, сок лимона, сок имбиря, сироп топинамбура. 

200 мл. 

Happy liver 

(beetroot juice, fresh frozen strawberry, raisin, ginger juice, Jerusalem artichoke syrup) ",new
317054,Прозрение,https://taplink.cc/vegandelivery/o/4d67e/,https://s.taplink.cc/p/b/3/3/7/1645886.jpg?0,in stock,270.00 RUB,PROFILE845465,"Бодрящий коктейль на основе свежевыжатых соков апельсина, грейпфрута и имбиря с добавлением корицы и сиропа топинамбура. 

Состав: апельсиновый сок, грейпфрутовый сок, имбирный сок, корица, сироп топинамбур. 

200 мл.

Epiphany 

(orange juice, grapefruit juice, ginger juice, cinnamon, Jerusalem artichoke syrup) ",new
317052,Иммунитет Супергероя,https://taplink.cc/vegandelivery/o/4d67c/,https://s.taplink.cc/p/c/1/0/7/1645878.jpg?0,in stock,270.00 RUB,PROFILE845465,"Сладкий коктейль с острой кислинкой на основе соков апельсина и лимона, базилика, клубники и сиропа топинамбура. 

Состав: апельсиновый сок, клубника, базилик, сок лимона, сироп топинамбура. 

200 мл.

Superhero Immunity

(orange juice, fresh frozen strawberry, basil, lemon juice, Jerusalem artichoke syrup) ",new
317008,Sea Energy,https://taplink.cc/vegandelivery/o/4d650/,https://s.taplink.cc/p/9/d/8/4/1645738.jpg?0,in stock,420.00 RUB,PROFILE845465,"Сладкий прохладный шейк на апельсиновом соке с ананасом, клубникой и очень полезной спирулиной. Основа на выбор: яблоко или банан. 

Состав: спирулина, банан или яблоко (на выбор) ананас, клубника, апельсиновый сок, вода. 

Sea Energy

(spirulina, banana or apple (for choice), pineapple, fresh frozen strawberry, orange juice, water) ",new
317002,Pina Colada,https://taplink.cc/vegandelivery/o/4d64a/,https://s.taplink.cc/p/3/c/2/e/1645732.jpg?0,in stock,420.00 RUB,PROFILE845465,"Освежающий карибский шейк на кокосовом молоке, ананасе и лимоном фреше. 

Состав: ананас, банан,кокосовое молоко, сок лимона,вода. 

Pina–Kolada (pineapple, banana, coconut milk, lemon juice, water) ",new
